bikeid,trip_season,duration_category,trip_year,trip_month,number_of_trips
26220,Winter,5 to 15 minutes,2019.0,12.0,18
26220,Winter,5 to 15 minutes,2020.0,1.0,25
26221,Summer,< 5 minutes,2018.0,4.0,32
26221,Summer,< 5 minutes,2018.0,5.0,26
26221,Summer,< 5 minutes,2018.0,6.0,24
26221,Summer,< 5 minutes,2018.0,7.0,23
26221,Summer,< 5 minutes,2018.0,8.0,36
26221,Summer,< 5 minutes,2018.0,9.0,26
26221,Summer,< 5 minutes,2018.0,10.0,43
26221,Summer,< 5 minutes,2019.0,4.0,15
26221,Summer,< 5 minutes,2019.0,5.0,14
26221,Summer,< 5 minutes,2019.0,6.0,26
26221,Summer,< 5 minutes,2019.0,7.0,29
26221,Summer,< 5 minutes,2019.0,8.0,26
26221,Summer,< 5 minutes,2019.0,9.0,39
26221,Summer,< 5 minutes,2019.0,10.0,35
26221,Summer,1 to 2 hours,2018.0,7.0,3
26221,Summer,1 to 2 hours,2019.0,5.0,2
26221,Summer,1 to 2 hours,2019.0,6.0,3
26221,Summer,1 to 2 hours,2019.0,7.0,2
26221,Summer,1 to 2 hours,2019.0,9.0,2
26221,Summer,15 to 30 minutes,2018.0,4.0,6
26221,Summer,15 to 30 minutes,2018.0,5.0,2
26221,Summer,15 to 30 minutes,2018.0,6.0,7
26221,Summer,15 to 30 minutes,2018.0,7.0,14
26221,Summer,15 to 30 minutes,2018.0,8.0,3
26221,Summer,15 to 30 minutes,2018.0,9.0,4
26221,Summer,15 to 30 minutes,2018.0,10.0,6
26221,Summer,15 to 30 minutes,2019.0,4.0,5
26221,Summer,15 to 30 minutes,2019.0,5.0,10
26221,Summer,15 to 30 minutes,2019.0,6.0,14
26221,Summer,15 to 30 minutes,2019.0,7.0,11
26221,Summer,15 to 30 minutes,2019.0,8.0,8
26221,Summer,15 to 30 minutes,2019.0,9.0,18
26221,Summer,15 to 30 minutes,2019.0,10.0,6
26221,Summer,2 to 5 hours,2018.0,10.0,1
26221,Summer,2 to 5 hours,2019.0,6.0,1
26221,Summer,2 to 5 hours,2019.0,7.0,1
26221,Summer,2 to 5 hours,2019.0,9.0,1
26221,Summer,30 minutes to 1 hour,2018.0,4.0,3
26221,Summer,30 minutes to 1 hour,2018.0,6.0,3
26221,Summer,30 minutes to 1 hour,2018.0,7.0,2
26221,Summer,30 minutes to 1 hour,2018.0,8.0,2
26221,Summer,30 minutes to 1 hour,2018.0,9.0,1
26221,Summer,30 minutes to 1 hour,2019.0,5.0,3
26221,Summer,30 minutes to 1 hour,2019.0,6.0,2
26221,Summer,30 minutes to 1 hour,2019.0,7.0,1
26221,Summer,30 minutes to 1 hour,2019.0,8.0,7
26221,Summer,30 minutes to 1 hour,2019.0,9.0,8
26221,Summer,30 minutes to 1 hour,2019.0,10.0,1
26221,Summer,5 to 12 hours,2018.0,7.0,1
26221,Summer,5 to 15 minutes,2018.0,4.0,21
26221,Summer,5 to 15 minutes,2018.0,5.0,31
26221,Summer,5 to 15 minutes,2018.0,6.0,29
26221,Summer,5 to 15 minutes,2018.0,7.0,41
26221,Summer,5 to 15 minutes,2018.0,8.0,35
26221,Summer,5 to 15 minutes,2018.0,9.0,20
26221,Summer,5 to 15 minutes,2018.0,10.0,45
26221,Summer,5 to 15 minutes,2019.0,4.0,19
26221,Summer,5 to 15 minutes,2019.0,5.0,35
26221,Summer,5 to 15 minutes,2019.0,6.0,48
26221,Summer,5 to 15 minutes,2019.0,7.0,46
26221,Summer,5 to 15 minutes,2019.0,8.0,45
26221,Summer,5 to 15 minutes,2019.0,9.0,68
26221,Summer,5 to 15 minutes,2019.0,10.0,23
26221,Summer,overnight!,2019.0,6.0,2
26221,Winter,< 5 minutes,2018.0,3.0,30
26221,Winter,< 5 minutes,2018.0,11.0,31
26221,Winter,< 5 minutes,2018.0,12.0,38
26221,Winter,< 5 minutes,2019.0,1.0,17
26221,Winter,< 5 minutes,2019.0,2.0,31
26221,Winter,< 5 minutes,2019.0,3.0,17
26221,Winter,< 5 minutes,2019.0,11.0,30
26221,Winter,< 5 minutes,2019.0,12.0,38
26221,Winter,< 5 minutes,2020.0,1.0,29
26221,Winter,15 to 30 minutes,2018.0,3.0,1
26221,Winter,15 to 30 minutes,2018.0,11.0,5
26221,Winter,15 to 30 minutes,2018.0,12.0,6
26221,Winter,15 to 30 minutes,2019.0,2.0,3
26221,Winter,15 to 30 minutes,2019.0,3.0,3
26221,Winter,15 to 30 minutes,2019.0,11.0,1
26221,Winter,15 to 30 minutes,2019.0,12.0,1
26221,Winter,15 to 30 minutes,2020.0,1.0,1
26221,Winter,30 minutes to 1 hour,2018.0,12.0,1
26221,Winter,30 minutes to 1 hour,2019.0,2.0,1
26221,Winter,30 minutes to 1 hour,2019.0,11.0,3
26221,Winter,30 minutes to 1 hour,2019.0,12.0,4
26221,Winter,30 minutes to 1 hour,2020.0,1.0,1
26221,Winter,5 to 15 minutes,2018.0,3.0,22
26221,Winter,5 to 15 minutes,2018.0,11.0,38
26221,Winter,5 to 15 minutes,2018.0,12.0,23
26221,Winter,5 to 15 minutes,2019.0,1.0,18
26221,Winter,5 to 15 minutes,2019.0,2.0,28
26221,Winter,5 to 15 minutes,2019.0,3.0,20
26221,Winter,5 to 15 minutes,2019.0,11.0,23
26221,Winter,5 to 15 minutes,2019.0,12.0,31
26221,Winter,5 to 15 minutes,2020.0,1.0,36
26222,Summer,< 5 minutes,2018.0,4.0,16
26222,Summer,< 5 minutes,2018.0,5.0,16
26222,Summer,< 5 minutes,2018.0,8.0,23
26222,Summer,< 5 minutes,2018.0,9.0,24
26222,Summer,< 5 minutes,2018.0,10.0,9
26222,Summer,< 5 minutes,2019.0,4.0,30
26222,Summer,< 5 minutes,2019.0,5.0,28
26222,Summer,< 5 minutes,2019.0,6.0,30
26222,Summer,< 5 minutes,2019.0,7.0,49
26222,Summer,< 5 minutes,2019.0,8.0,37
26222,Summer,< 5 minutes,2019.0,9.0,23
26222,Summer,< 5 minutes,2019.0,10.0,11
26222,Summer,1 to 2 hours,2018.0,8.0,1
26222,Summer,1 to 2 hours,2018.0,9.0,1
26222,Summer,1 to 2 hours,2019.0,5.0,2
26222,Summer,1 to 2 hours,2019.0,8.0,1
26222,Summer,15 to 30 minutes,2018.0,4.0,1
26222,Summer,15 to 30 minutes,2018.0,5.0,4
26222,Summer,15 to 30 minutes,2018.0,8.0,6
26222,Summer,15 to 30 minutes,2018.0,9.0,5
26222,Summer,15 to 30 minutes,2018.0,10.0,10
26222,Summer,15 to 30 minutes,2019.0,4.0,6
26222,Summer,15 to 30 minutes,2019.0,5.0,5
26222,Summer,15 to 30 minutes,2019.0,6.0,11
26222,Summer,15 to 30 minutes,2019.0,7.0,11
26222,Summer,15 to 30 minutes,2019.0,8.0,12
26222,Summer,15 to 30 minutes,2019.0,9.0,12
26222,Summer,15 to 30 minutes,2019.0,10.0,6
26222,Summer,2 to 5 hours,2018.0,5.0,2
26222,Summer,2 to 5 hours,2019.0,9.0,1
26222,Summer,30 minutes to 1 hour,2018.0,5.0,1
26222,Summer,30 minutes to 1 hour,2018.0,8.0,2
26222,Summer,30 minutes to 1 hour,2018.0,9.0,2
26222,Summer,30 minutes to 1 hour,2018.0,10.0,1
26222,Summer,30 minutes to 1 hour,2019.0,4.0,2
26222,Summer,30 minutes to 1 hour,2019.0,5.0,5
26222,Summer,30 minutes to 1 hour,2019.0,6.0,4
26222,Summer,30 minutes to 1 hour,2019.0,7.0,4
26222,Summer,30 minutes to 1 hour,2019.0,8.0,3
26222,Summer,30 minutes to 1 hour,2019.0,9.0,5
26222,Summer,5 to 15 minutes,2018.0,4.0,22
26222,Summer,5 to 15 minutes,2018.0,5.0,14
26222,Summer,5 to 15 minutes,2018.0,8.0,39
26222,Summer,5 to 15 minutes,2018.0,9.0,39
26222,Summer,5 to 15 minutes,2018.0,10.0,20
26222,Summer,5 to 15 minutes,2019.0,4.0,36
26222,Summer,5 to 15 minutes,2019.0,5.0,32
26222,Summer,5 to 15 minutes,2019.0,6.0,41
26222,Summer,5 to 15 minutes,2019.0,7.0,55
26222,Summer,5 to 15 minutes,2019.0,8.0,34
26222,Summer,5 to 15 minutes,2019.0,9.0,28
26222,Summer,5 to 15 minutes,2019.0,10.0,33
26222,Summer,overnight!,2019.0,9.0,1
26222,Winter,< 5 minutes,2018.0,3.0,15
26222,Winter,< 5 minutes,2018.0,11.0,23
26222,Winter,< 5 minutes,2019.0,1.0,15
26222,Winter,< 5 minutes,2019.0,2.0,20
26222,Winter,< 5 minutes,2019.0,3.0,36
26222,Winter,< 5 minutes,2019.0,11.0,31
26222,Winter,1 to 2 hours,2018.0,11.0,1
26222,Winter,15 to 30 minutes,2018.0,3.0,1
26222,Winter,15 to 30 minutes,2018.0,11.0,6
26222,Winter,15 to 30 minutes,2019.0,2.0,1
26222,Winter,15 to 30 minutes,2019.0,3.0,7
26222,Winter,15 to 30 minutes,2019.0,11.0,4
26222,Winter,30 minutes to 1 hour,2018.0,11.0,2
26222,Winter,30 minutes to 1 hour,2019.0,1.0,3
26222,Winter,30 minutes to 1 hour,2019.0,2.0,1
26222,Winter,30 minutes to 1 hour,2019.0,3.0,2
26222,Winter,5 to 15 minutes,2018.0,3.0,14
26222,Winter,5 to 15 minutes,2018.0,11.0,31
26222,Winter,5 to 15 minutes,2019.0,1.0,17
26222,Winter,5 to 15 minutes,2019.0,2.0,24
26222,Winter,5 to 15 minutes,2019.0,3.0,29
26222,Winter,5 to 15 minutes,2019.0,11.0,38
26223,Summer,< 5 minutes,2018.0,4.0,38
26223,Summer,< 5 minutes,2018.0,5.0,27
26223,Summer,< 5 minutes,2018.0,6.0,28
26223,Summer,< 5 minutes,2018.0,7.0,29
26223,Summer,< 5 minutes,2018.0,8.0,24
26223,Summer,< 5 minutes,2018.0,9.0,45
26223,Summer,< 5 minutes,2018.0,10.0,36
26223,Summer,< 5 minutes,2019.0,4.0,16
26223,Summer,< 5 minutes,2019.0,5.0,18
26223,Summer,< 5 minutes,2019.0,6.0,52
26223,Summer,< 5 minutes,2019.0,7.0,25
26223,Summer,< 5 minutes,2019.0,8.0,33
26223,Summer,< 5 minutes,2019.0,9.0,42
26223,Summer,< 5 minutes,2019.0,10.0,34
26223,Summer,1 to 2 hours,2018.0,4.0,1
26223,Summer,1 to 2 hours,2018.0,5.0,2
26223,Summer,1 to 2 hours,2019.0,6.0,2
26223,Summer,1 to 2 hours,2019.0,7.0,3
26223,Summer,1 to 2 hours,2019.0,9.0,1
26223,Summer,1 to 2 hours,2019.0,10.0,1
26223,Summer,15 to 30 minutes,2018.0,4.0,7
26223,Summer,15 to 30 minutes,2018.0,5.0,10
26223,Summer,15 to 30 minutes,2018.0,6.0,4
26223,Summer,15 to 30 minutes,2018.0,7.0,9
26223,Summer,15 to 30 minutes,2018.0,8.0,5
26223,Summer,15 to 30 minutes,2018.0,9.0,6
26223,Summer,15 to 30 minutes,2018.0,10.0,3
26223,Summer,15 to 30 minutes,2019.0,4.0,3
26223,Summer,15 to 30 minutes,2019.0,5.0,10
26223,Summer,15 to 30 minutes,2019.0,6.0,15
26223,Summer,15 to 30 minutes,2019.0,7.0,11
26223,Summer,15 to 30 minutes,2019.0,8.0,13
26223,Summer,15 to 30 minutes,2019.0,9.0,13
26223,Summer,15 to 30 minutes,2019.0,10.0,4
26223,Summer,2 to 5 hours,2019.0,6.0,1
26223,Summer,2 to 5 hours,2019.0,7.0,1
26223,Summer,30 minutes to 1 hour,2018.0,4.0,1
26223,Summer,30 minutes to 1 hour,2018.0,5.0,2
26223,Summer,30 minutes to 1 hour,2018.0,6.0,2
26223,Summer,30 minutes to 1 hour,2018.0,7.0,4
26223,Summer,30 minutes to 1 hour,2018.0,8.0,2
26223,Summer,30 minutes to 1 hour,2018.0,9.0,1
26223,Summer,30 minutes to 1 hour,2018.0,10.0,3
26223,Summer,30 minutes to 1 hour,2019.0,5.0,4
26223,Summer,30 minutes to 1 hour,2019.0,6.0,7
26223,Summer,30 minutes to 1 hour,2019.0,7.0,5
26223,Summer,30 minutes to 1 hour,2019.0,8.0,2
26223,Summer,30 minutes to 1 hour,2019.0,9.0,6
26223,Summer,30 minutes to 1 hour,2019.0,10.0,2
26223,Summer,5 to 12 hours,2018.0,5.0,1
26223,Summer,5 to 15 minutes,2018.0,4.0,38
26223,Summer,5 to 15 minutes,2018.0,5.0,23
26223,Summer,5 to 15 minutes,2018.0,6.0,31
26223,Summer,5 to 15 minutes,2018.0,7.0,42
26223,Summer,5 to 15 minutes,2018.0,8.0,46
26223,Summer,5 to 15 minutes,2018.0,9.0,32
26223,Summer,5 to 15 minutes,2018.0,10.0,32
26223,Summer,5 to 15 minutes,2019.0,4.0,13
26223,Summer,5 to 15 minutes,2019.0,5.0,16
26223,Summer,5 to 15 minutes,2019.0,6.0,32
26223,Summer,5 to 15 minutes,2019.0,7.0,24
26223,Summer,5 to 15 minutes,2019.0,8.0,58
26223,Summer,5 to 15 minutes,2019.0,9.0,43
26223,Summer,5 to 15 minutes,2019.0,10.0,34
26223,Summer,overnight!,2018.0,5.0,1
26223,Winter,< 5 minutes,2018.0,2.0,25
26223,Winter,< 5 minutes,2018.0,3.0,23
26223,Winter,< 5 minutes,2018.0,11.0,35
26223,Winter,< 5 minutes,2018.0,12.0,21
26223,Winter,< 5 minutes,2019.0,1.0,29
26223,Winter,< 5 minutes,2019.0,2.0,18
26223,Winter,< 5 minutes,2019.0,3.0,8
26223,Winter,< 5 minutes,2019.0,11.0,25
26223,Winter,< 5 minutes,2019.0,12.0,18
26223,Winter,< 5 minutes,2020.0,1.0,23
26223,Winter,15 to 30 minutes,2018.0,2.0,3
26223,Winter,15 to 30 minutes,2018.0,3.0,7
26223,Winter,15 to 30 minutes,2018.0,11.0,3
26223,Winter,15 to 30 minutes,2018.0,12.0,2
26223,Winter,15 to 30 minutes,2019.0,1.0,1
26223,Winter,15 to 30 minutes,2019.0,2.0,3
26223,Winter,15 to 30 minutes,2019.0,11.0,4
26223,Winter,15 to 30 minutes,2019.0,12.0,3
26223,Winter,15 to 30 minutes,2020.0,1.0,4
26223,Winter,2 to 5 hours,2019.0,11.0,2
26223,Winter,30 minutes to 1 hour,2018.0,2.0,1
26223,Winter,30 minutes to 1 hour,2018.0,3.0,2
26223,Winter,30 minutes to 1 hour,2019.0,11.0,1
26223,Winter,30 minutes to 1 hour,2019.0,12.0,1
26223,Winter,5 to 15 minutes,2018.0,2.0,17
26223,Winter,5 to 15 minutes,2018.0,3.0,23
26223,Winter,5 to 15 minutes,2018.0,11.0,35
26223,Winter,5 to 15 minutes,2018.0,12.0,16
26223,Winter,5 to 15 minutes,2019.0,1.0,24
26223,Winter,5 to 15 minutes,2019.0,2.0,19
26223,Winter,5 to 15 minutes,2019.0,3.0,15
26223,Winter,5 to 15 minutes,2019.0,11.0,33
26223,Winter,5 to 15 minutes,2019.0,12.0,13
26223,Winter,5 to 15 minutes,2020.0,1.0,32
26224,Summer,< 5 minutes,2018.0,4.0,16
26224,Summer,< 5 minutes,2018.0,5.0,29
26224,Summer,< 5 minutes,2018.0,6.0,30
26224,Summer,< 5 minutes,2018.0,7.0,22
26224,Summer,< 5 minutes,2018.0,8.0,40
26224,Summer,< 5 minutes,2018.0,9.0,23
26224,Summer,< 5 minutes,2018.0,10.0,5
26224,Summer,< 5 minutes,2019.0,4.0,55
26224,Summer,< 5 minutes,2019.0,5.0,18
26224,Summer,< 5 minutes,2019.0,6.0,32
26224,Summer,< 5 minutes,2019.0,7.0,34
26224,Summer,< 5 minutes,2019.0,8.0,67
26224,Summer,< 5 minutes,2019.0,9.0,32
26224,Summer,< 5 minutes,2019.0,10.0,56
26224,Summer,1 to 2 hours,2018.0,5.0,2
26224,Summer,1 to 2 hours,2018.0,6.0,1
26224,Summer,1 to 2 hours,2018.0,7.0,2
26224,Summer,1 to 2 hours,2018.0,8.0,1
26224,Summer,1 to 2 hours,2019.0,5.0,2
26224,Summer,1 to 2 hours,2019.0,7.0,1
26224,Summer,1 to 2 hours,2019.0,8.0,2
26224,Summer,15 to 30 minutes,2018.0,4.0,3
26224,Summer,15 to 30 minutes,2018.0,5.0,1
26224,Summer,15 to 30 minutes,2018.0,6.0,5
26224,Summer,15 to 30 minutes,2018.0,7.0,1
26224,Summer,15 to 30 minutes,2018.0,8.0,5
26224,Summer,15 to 30 minutes,2018.0,9.0,9
26224,Summer,15 to 30 minutes,2018.0,10.0,1
26224,Summer,15 to 30 minutes,2019.0,4.0,13
26224,Summer,15 to 30 minutes,2019.0,5.0,7
26224,Summer,15 to 30 minutes,2019.0,6.0,11
26224,Summer,15 to 30 minutes,2019.0,7.0,16
26224,Summer,15 to 30 minutes,2019.0,8.0,11
26224,Summer,15 to 30 minutes,2019.0,9.0,9
26224,Summer,15 to 30 minutes,2019.0,10.0,6
26224,Summer,2 to 5 hours,2018.0,10.0,1
26224,Summer,2 to 5 hours,2019.0,8.0,1
26224,Summer,30 minutes to 1 hour,2018.0,4.0,2
26224,Summer,30 minutes to 1 hour,2018.0,5.0,2
26224,Summer,30 minutes to 1 hour,2018.0,6.0,1
26224,Summer,30 minutes to 1 hour,2018.0,8.0,1
26224,Summer,30 minutes to 1 hour,2018.0,9.0,3
26224,Summer,30 minutes to 1 hour,2019.0,4.0,3
26224,Summer,30 minutes to 1 hour,2019.0,5.0,3
26224,Summer,30 minutes to 1 hour,2019.0,6.0,7
26224,Summer,30 minutes to 1 hour,2019.0,7.0,6
26224,Summer,30 minutes to 1 hour,2019.0,8.0,5
26224,Summer,30 minutes to 1 hour,2019.0,9.0,1
26224,Summer,5 to 15 minutes,2018.0,4.0,18
26224,Summer,5 to 15 minutes,2018.0,5.0,30
26224,Summer,5 to 15 minutes,2018.0,6.0,42
26224,Summer,5 to 15 minutes,2018.0,7.0,21
26224,Summer,5 to 15 minutes,2018.0,8.0,31
26224,Summer,5 to 15 minutes,2018.0,9.0,38
26224,Summer,5 to 15 minutes,2018.0,10.0,8
26224,Summer,5 to 15 minutes,2019.0,4.0,35
26224,Summer,5 to 15 minutes,2019.0,5.0,44
26224,Summer,5 to 15 minutes,2019.0,6.0,47
26224,Summer,5 to 15 minutes,2019.0,7.0,47
26224,Summer,5 to 15 minutes,2019.0,8.0,54
26224,Summer,5 to 15 minutes,2019.0,9.0,45
26224,Summer,5 to 15 minutes,2019.0,10.0,47
26224,Summer,overnight!,2019.0,4.0,1
26224,Winter,< 5 minutes,2018.0,3.0,13
26224,Winter,< 5 minutes,2018.0,11.0,22
26224,Winter,< 5 minutes,2018.0,12.0,11
26224,Winter,< 5 minutes,2019.0,1.0,15
26224,Winter,< 5 minutes,2019.0,2.0,20
26224,Winter,< 5 minutes,2019.0,3.0,20
26224,Winter,< 5 minutes,2019.0,11.0,17
26224,Winter,< 5 minutes,2019.0,12.0,20
26224,Winter,< 5 minutes,2020.0,1.0,26
26224,Winter,15 to 30 minutes,2018.0,3.0,2
26224,Winter,15 to 30 minutes,2018.0,11.0,5
26224,Winter,15 to 30 minutes,2018.0,12.0,3
26224,Winter,15 to 30 minutes,2019.0,1.0,2
26224,Winter,15 to 30 minutes,2019.0,2.0,1
26224,Winter,15 to 30 minutes,2019.0,3.0,2
26224,Winter,15 to 30 minutes,2019.0,11.0,1
26224,Winter,15 to 30 minutes,2019.0,12.0,3
26224,Winter,15 to 30 minutes,2020.0,1.0,3
26224,Winter,30 minutes to 1 hour,2018.0,11.0,1
26224,Winter,30 minutes to 1 hour,2019.0,1.0,1
26224,Winter,30 minutes to 1 hour,2019.0,3.0,2
26224,Winter,30 minutes to 1 hour,2020.0,1.0,1
26224,Winter,5 to 15 minutes,2018.0,3.0,7
26224,Winter,5 to 15 minutes,2018.0,11.0,29
26224,Winter,5 to 15 minutes,2018.0,12.0,19
26224,Winter,5 to 15 minutes,2019.0,1.0,21
26224,Winter,5 to 15 minutes,2019.0,2.0,20
26224,Winter,5 to 15 minutes,2019.0,3.0,29
26224,Winter,5 to 15 minutes,2019.0,11.0,19
26224,Winter,5 to 15 minutes,2019.0,12.0,27
26224,Winter,5 to 15 minutes,2020.0,1.0,22
26224,Winter,overnight!,2020.0,1.0,1
26225,Summer,< 5 minutes,2018.0,4.0,31
26225,Summer,< 5 minutes,2018.0,5.0,34
26225,Summer,< 5 minutes,2018.0,6.0,28
26225,Summer,< 5 minutes,2018.0,7.0,18
26225,Summer,< 5 minutes,2018.0,8.0,20
26225,Summer,< 5 minutes,2018.0,9.0,40
26225,Summer,< 5 minutes,2018.0,10.0,36
26225,Summer,< 5 minutes,2019.0,4.0,30
26225,Summer,< 5 minutes,2019.0,5.0,26
26225,Summer,< 5 minutes,2019.0,6.0,32
26225,Summer,< 5 minutes,2019.0,7.0,33
26225,Summer,< 5 minutes,2019.0,8.0,46
26225,Summer,< 5 minutes,2019.0,9.0,36
26225,Summer,< 5 minutes,2019.0,10.0,21
26225,Summer,1 to 2 hours,2018.0,4.0,1
26225,Summer,1 to 2 hours,2018.0,7.0,1
26225,Summer,1 to 2 hours,2018.0,8.0,1
26225,Summer,1 to 2 hours,2018.0,9.0,1
26225,Summer,1 to 2 hours,2018.0,10.0,1
26225,Summer,1 to 2 hours,2019.0,7.0,1
26225,Summer,1 to 2 hours,2019.0,8.0,1
26225,Summer,1 to 2 hours,2019.0,9.0,1
26225,Summer,15 to 30 minutes,2018.0,4.0,4
26225,Summer,15 to 30 minutes,2018.0,5.0,9
26225,Summer,15 to 30 minutes,2018.0,6.0,8
26225,Summer,15 to 30 minutes,2018.0,7.0,2
26225,Summer,15 to 30 minutes,2018.0,8.0,10
26225,Summer,15 to 30 minutes,2018.0,9.0,7
26225,Summer,15 to 30 minutes,2018.0,10.0,8
26225,Summer,15 to 30 minutes,2019.0,4.0,2
26225,Summer,15 to 30 minutes,2019.0,5.0,3
26225,Summer,15 to 30 minutes,2019.0,6.0,6
26225,Summer,15 to 30 minutes,2019.0,7.0,9
26225,Summer,15 to 30 minutes,2019.0,8.0,2
26225,Summer,15 to 30 minutes,2019.0,9.0,5
26225,Summer,15 to 30 minutes,2019.0,10.0,6
26225,Summer,2 to 5 hours,2018.0,9.0,1
26225,Summer,2 to 5 hours,2019.0,4.0,1
26225,Summer,2 to 5 hours,2019.0,10.0,1
26225,Summer,30 minutes to 1 hour,2018.0,4.0,2
26225,Summer,30 minutes to 1 hour,2018.0,5.0,1
26225,Summer,30 minutes to 1 hour,2018.0,6.0,2
26225,Summer,30 minutes to 1 hour,2018.0,7.0,1
26225,Summer,30 minutes to 1 hour,2018.0,8.0,2
26225,Summer,30 minutes to 1 hour,2018.0,9.0,3
26225,Summer,30 minutes to 1 hour,2018.0,10.0,1
26225,Summer,30 minutes to 1 hour,2019.0,5.0,2
26225,Summer,30 minutes to 1 hour,2019.0,6.0,4
26225,Summer,30 minutes to 1 hour,2019.0,7.0,1
26225,Summer,30 minutes to 1 hour,2019.0,8.0,3
26225,Summer,30 minutes to 1 hour,2019.0,9.0,2
26225,Summer,30 minutes to 1 hour,2019.0,10.0,2
26225,Summer,5 to 12 hours,2019.0,4.0,1
26225,Summer,5 to 15 minutes,2018.0,4.0,30
26225,Summer,5 to 15 minutes,2018.0,5.0,37
26225,Summer,5 to 15 minutes,2018.0,6.0,35
26225,Summer,5 to 15 minutes,2018.0,7.0,26
26225,Summer,5 to 15 minutes,2018.0,8.0,36
26225,Summer,5 to 15 minutes,2018.0,9.0,40
26225,Summer,5 to 15 minutes,2018.0,10.0,48
26225,Summer,5 to 15 minutes,2019.0,4.0,24
26225,Summer,5 to 15 minutes,2019.0,5.0,26
26225,Summer,5 to 15 minutes,2019.0,6.0,33
26225,Summer,5 to 15 minutes,2019.0,7.0,44
26225,Summer,5 to 15 minutes,2019.0,8.0,40
26225,Summer,5 to 15 minutes,2019.0,9.0,35
26225,Summer,5 to 15 minutes,2019.0,10.0,31
26225,Summer,overnight!,2019.0,5.0,2
26225,Winter,< 5 minutes,2018.0,3.0,22
26225,Winter,< 5 minutes,2018.0,11.0,20
26225,Winter,< 5 minutes,2018.0,12.0,28
26225,Winter,< 5 minutes,2019.0,1.0,27
26225,Winter,< 5 minutes,2019.0,2.0,16
26225,Winter,< 5 minutes,2019.0,3.0,34
26225,Winter,< 5 minutes,2019.0,11.0,50
26225,Winter,< 5 minutes,2019.0,12.0,28
26225,Winter,< 5 minutes,2020.0,1.0,20
26225,Winter,1 to 2 hours,2019.0,12.0,1
26225,Winter,15 to 30 minutes,2018.0,3.0,3
26225,Winter,15 to 30 minutes,2018.0,11.0,1
26225,Winter,15 to 30 minutes,2018.0,12.0,2
26225,Winter,15 to 30 minutes,2019.0,1.0,1
26225,Winter,15 to 30 minutes,2019.0,3.0,5
26225,Winter,15 to 30 minutes,2019.0,11.0,6
26225,Winter,15 to 30 minutes,2019.0,12.0,3
26225,Winter,15 to 30 minutes,2020.0,1.0,4
26225,Winter,30 minutes to 1 hour,2018.0,3.0,3
26225,Winter,30 minutes to 1 hour,2019.0,3.0,1
26225,Winter,30 minutes to 1 hour,2019.0,11.0,1
26225,Winter,30 minutes to 1 hour,2019.0,12.0,2
26225,Winter,30 minutes to 1 hour,2020.0,1.0,1
26225,Winter,5 to 15 minutes,2018.0,3.0,18
26225,Winter,5 to 15 minutes,2018.0,11.0,18
26225,Winter,5 to 15 minutes,2018.0,12.0,20
26225,Winter,5 to 15 minutes,2019.0,1.0,32
26225,Winter,5 to 15 minutes,2019.0,2.0,14
26225,Winter,5 to 15 minutes,2019.0,3.0,20
26225,Winter,5 to 15 minutes,2019.0,11.0,38
26225,Winter,5 to 15 minutes,2019.0,12.0,18
26225,Winter,5 to 15 minutes,2020.0,1.0,32
26226,Summer,< 5 minutes,2018.0,4.0,15
26226,Summer,< 5 minutes,2018.0,5.0,25
26226,Summer,< 5 minutes,2018.0,6.0,37
26226,Summer,< 5 minutes,2018.0,7.0,14
26226,Summer,< 5 minutes,2018.0,8.0,33
26226,Summer,< 5 minutes,2018.0,9.0,35
26226,Summer,< 5 minutes,2019.0,4.0,32
26226,Summer,< 5 minutes,2019.0,5.0,42
26226,Summer,< 5 minutes,2019.0,6.0,29
26226,Summer,< 5 minutes,2019.0,7.0,40
26226,Summer,< 5 minutes,2019.0,8.0,34
26226,Summer,< 5 minutes,2019.0,9.0,50
26226,Summer,< 5 minutes,2019.0,10.0,45
26226,Summer,1 to 2 hours,2018.0,5.0,1
26226,Summer,1 to 2 hours,2018.0,8.0,1
26226,Summer,1 to 2 hours,2018.0,9.0,1
26226,Summer,1 to 2 hours,2019.0,4.0,2
26226,Summer,1 to 2 hours,2019.0,5.0,1
26226,Summer,1 to 2 hours,2019.0,7.0,1
26226,Summer,1 to 2 hours,2019.0,8.0,2
26226,Summer,1 to 2 hours,2019.0,9.0,2
26226,Summer,15 to 30 minutes,2018.0,4.0,11
26226,Summer,15 to 30 minutes,2018.0,5.0,6
26226,Summer,15 to 30 minutes,2018.0,6.0,6
26226,Summer,15 to 30 minutes,2018.0,7.0,6
26226,Summer,15 to 30 minutes,2018.0,8.0,6
26226,Summer,15 to 30 minutes,2018.0,9.0,8
26226,Summer,15 to 30 minutes,2019.0,4.0,16
26226,Summer,15 to 30 minutes,2019.0,5.0,9
26226,Summer,15 to 30 minutes,2019.0,6.0,9
26226,Summer,15 to 30 minutes,2019.0,7.0,7
26226,Summer,15 to 30 minutes,2019.0,8.0,9
26226,Summer,15 to 30 minutes,2019.0,9.0,7
26226,Summer,15 to 30 minutes,2019.0,10.0,6
26226,Summer,2 to 5 hours,2018.0,6.0,2
26226,Summer,2 to 5 hours,2019.0,4.0,1
26226,Summer,30 minutes to 1 hour,2018.0,4.0,1
26226,Summer,30 minutes to 1 hour,2018.0,5.0,1
